Loan_ID,Age,Income,Employment_Length_Years,Home_Ownership,Loan_Intent,Loan_Amount,Interest_Rate,Loan_Status
10379,52,111057.0,14,MORTGAGE,VENTURE,18280.0,14.53,0
10380,43,101668.0,8,MORTGAGE,MEDICAL,8539.0,10.47,0
10381,42,115070.0,0,OWN,PERSONAL,29334.0,6.19,0
10382,45,77998.0,5,MORTGAGE,VENTURE,19958.0,5.93,0
10383,42,98814.0,6,MORTGAGE,PERSONAL,18016.0,13.26,1
10384,42,80607.0,2,RENT,PERSONAL,24060.0,16.17,0
10385,62,42812.0,11,MORTGAGE,VENTURE,16730.0,13.02,1
10386,26,76258.0,14,RENT,DEBTCONSOLIDATION,12565.0,17.27,1
10387,35,105093.0,0,OWN,MEDICAL,10060.0,5.97,0
10388,63,37179.0,6,MORTGAGE,EDUCATION,5990.0,10.63,0
10389,57,78798.0,2,MORTGAGE,EDUCATION,23594.0,8.82,0
10390,53,109601.0,12,MORTGAGE,EDUCATION,23229.0,11.76,1
10391,28,43275.0,9,MORTGAGE,MEDICAL,27669.0,6.51,1
10392,64,85574.0,11,MORTGAGE,DEBTCONSOLIDATION,19573.0,18.86,0
10393,64,82857.0,11,MORTGAGE,PERSONAL,21073.0,8.63,0
10394,25,55700.0,5,RENT,VENTURE,6095.0,18.41,1
10395,59,74464.0,12,RENT,DEBTCONSOLIDATION,16549.0,11.46,1
10396,24,77351.0,11,OWN,EDUCATION,20259.0,19.3,0
10397,26,117534.0,13,MORTGAGE,MEDICAL,26152.0,13.26,0
10398,52,48869.0,5,RENT,MEDICAL,21790.0,18.53,1
10399,50,95315.0,13,RENT,VENTURE,11979.0,5.57,0
10400,55,55954.0,11,RENT,PERSONAL,22316.0,15.98,1
10401,60,66555.0,3,MORTGAGE,DEBTCONSOLIDATION,28183.0,18.14,0
10402,36,98353.0,11,MORTGAGE,DEBTCONSOLIDATION,26624.0,7.46,0
10403,33,117190.0,10,RENT,DEBTCONSOLIDATION,7408.0,6.85,0
10404,62,80026.0,5,RENT,PERSONAL,22245.0,11.44,0
10405,50,81976.0,10,RENT,PERSONAL,15937.0,18.57,1
10406,39,115578.0,9,RENT,PERSONAL,25790.0,13.09,0
10407,37,80095.0,3,RENT,VENTURE,28756.0,12.88,0
10408,39,49270.0,14,MORTGAGE,MEDICAL,29622.0,7.48,0
10409,48,65908.0,12,MORTGAGE,EDUCATION,4833.0,5.51,0
10410,46,50523.0,7,RENT,PERSONAL,7285.0,16.84,0
10411,57,97433.0,8,RENT,MEDICAL,11589.0,6.73,0
10412,46,82068.0,1,RENT,PERSONAL,16708.0,14.37,0
10413,43,54991.0,6,OWN,EDUCATION,16116.0,18.3,1
10414,29,45775.0,8,RENT,PERSONAL,9645.0,8.42,1
10415,32,112801.0,8,RENT,MEDICAL,14018.0,14.81,0
10416,21,119995.0,11,RENT,VENTURE,27407.0,6.6,0
10417,21,96250.0,0,MORTGAGE,EDUCATION,12889.0,13.95,0
10418,54,51673.0,0,MORTGAGE,MEDICAL,6777.0,7.8,0
10419,52,62056.0,5,MORTGAGE,DEBTCONSOLIDATION,17994.0,15.8,0
10420,45,41614.0,0,RENT,DEBTCONSOLIDATION,4735.0,9.72,0
10421,60,42415.0,7,MORTGAGE,DEBTCONSOLIDATION,15611.0,11.99,1
10422,21,78884.0,0,MORTGAGE,VENTURE,26657.0,13.89,1
10423,36,51964.0,1,RENT,PERSONAL,26662.0,7.9,0
10424,59,72726.0,12,RENT,PERSONAL,8368.0,15.88,0
10425,25,72044.0,12,OWN,PERSONAL,28639.0,9.74,0
10426,42,92149.0,0,RENT,VENTURE,19205.0,14.77,0
10427,49,72544.0,4,RENT,DEBTCONSOLIDATION,25909.0,7.72,1
10428,23,84976.0,1,OWN,PERSONAL,2162.0,15.13,0
10429,32,67252.0,14,OWN,VENTURE,9777.0,7.29,0
10430,46,38832.0,9,RENT,VENTURE,16849.0,11.45,1
10431,36,115437.0,9,OWN,MEDICAL,28973.0,8.96,0
10432,57,69148.0,13,MORTGAGE,PERSONAL,20316.0,15.98,0
10433,42,96240.0,3,RENT,DEBTCONSOLIDATION,29304.0,9.17,0
10434,49,112116.0,0,MORTGAGE,EDUCATION,5535.0,17.84,0
10435,34,88459.0,6,RENT,VENTURE,24340.0,17.99,0
10436,48,73402.0,7,RENT,MEDICAL,21830.0,8.25,0
10437,25,92727.0,4,OWN,EDUCATION,15403.0,14.09,0
10438,50,73578.0,1,RENT,VENTURE,16516.0,6.73,1
10439,25,57318.0,7,RENT,MEDICAL,21174.0,10.98,0
10440,32,110715.0,0,RENT,PERSONAL,21091.0,15.49,1
10441,36,112787.0,14,OWN,MEDICAL,9959.0,14.73,0
10442,46,55466.0,6,MORTGAGE,VENTURE,5933.0,14.25,0
10443,46,80475.0,0,RENT,PERSONAL,5385.0,9.46,0
10444,41,95142.0,11,MORTGAGE,DEBTCONSOLIDATION,25020.0,10.79,1
10445,59,61564.0,5,RENT,MEDICAL,2922.0,6.94,0
10446,56,57412.0,12,MORTGAGE,EDUCATION,26473.0,15.57,1
10447,53,86001.0,5,RENT,PERSONAL,12367.0,12.55,1
10448,50,92649.0,14,MORTGAGE,PERSONAL,15737.0,15.42,0
10449,57,95957.0,4,MORTGAGE,DEBTCONSOLIDATION,28158.0,8.99,0
10450,43,70517.0,14,MORTGAGE,MEDICAL,2564.0,10.04,0
10451,30,48156.0,1,RENT,EDUCATION,21642.0,10.18,1
10452,25,58064.0,1,MORTGAGE,DEBTCONSOLIDATION,12789.0,5.86,0
10453,56,60711.0,8,RENT,MEDICAL,4500.0,10.27,1
10454,54,65106.0,4,MORTGAGE,EDUCATION,22950.0,16.75,0
10455,51,100458.0,4,RENT,EDUCATION,27563.0,18.06,0
10456,30,51589.0,6,RENT,VENTURE,8881.0,12.76,0
10457,39,42214.0,5,RENT,EDUCATION,5636.0,11.88,0
10458,52,62127.0,1,RENT,MEDICAL,24414.0,5.93,1
10459,21,40141.0,10,MORTGAGE,DEBTCONSOLIDATION,2223.0,17.81,0
10460,25,63884.0,0,MORTGAGE,DEBTCONSOLIDATION,8297.0,5.68,0
10461,24,37708.0,4,MORTGAGE,VENTURE,16895.0,18.73,1
10462,36,53375.0,3,MORTGAGE,MEDICAL,2350.0,12.35,0
10463,44,50088.0,11,MORTGAGE,EDUCATION,25698.0,10.29,0
10464,36,92615.0,2,RENT,VENTURE,20312.0,18.44,1
10465,22,80046.0,1,RENT,PERSONAL,26127.0,5.84,0
10466,48,45014.0,9,RENT,MEDICAL,26924.0,13.64,1
10467,52,99425.0,1,RENT,VENTURE,6732.0,13.19,0
10468,47,38273.0,13,RENT,DEBTCONSOLIDATION,3017.0,8.57,0
10469,40,82135.0,14,RENT,VENTURE,20610.0,11.5,1
10470,44,65881.0,3,RENT,PERSONAL,25590.0,14.63,0
10471,32,113077.0,1,RENT,MEDICAL,17229.0,15.68,1
10472,55,43712.0,3,MORTGAGE,VENTURE,9170.0,5.51,0
10473,53,109704.0,2,RENT,EDUCATION,15303.0,18.62,0
10474,53,87874.0,8,OWN,MEDICAL,8207.0,7.8,1
10475,63,104087.0,6,OWN,VENTURE,14316.0,8.77,0
10476,57,47297.0,13,OWN,VENTURE,4419.0,9.19,0
10477,32,62128.0,12,RENT,MEDICAL,8240.0,6.03,0
10478,23,103368.0,10,RENT,DEBTCONSOLIDATION,3893.0,7.22,0
10479,21,113958.0,14,RENT,EDUCATION,15753.0,19.31,0
10480,53,67920.0,11,RENT,MEDICAL,7322.0,9.91,1
10481,60,46156.0,2,RENT,EDUCATION,13232.0,7.11,0
10482,30,46108.0,12,OWN,EDUCATION,28644.0,7.0,1
10483,63,66845.0,14,MORTGAGE,MEDICAL,26102.0,15.57,1
10484,64,37800.0,13,OWN,VENTURE,25262.0,17.46,1
10485,49,77712.0,7,RENT,DEBTCONSOLIDATION,19509.0,9.1,0
10486,33,37610.0,8,RENT,EDUCATION,5117.0,5.79,0
10487,32,112603.0,12,MORTGAGE,EDUCATION,6161.0,8.62,0
10488,51,68872.0,6,RENT,VENTURE,17523.0,6.29,0
10489,22,45728.0,5,MORTGAGE,MEDICAL,6042.0,6.95,0
10490,55,55583.0,3,MORTGAGE,DEBTCONSOLIDATION,6433.0,11.54,0
10491,43,42263.0,4,RENT,EDUCATION,28746.0,8.72,1
10492,37,76258.0,7,RENT,EDUCATION,16016.0,12.72,0
10493,46,54456.0,2,OWN,MEDICAL,27022.0,9.05,0
10494,28,100942.0,1,RENT,VENTURE,4658.0,18.67,1
10495,49,76258.0,2,RENT,PERSONAL,29938.0,18.18,1
10496,46,67934.0,11,RENT,VENTURE,12910.0,13.44,1
10497,30,68276.0,6,RENT,EDUCATION,21867.0,10.46,1
10498,46,54873.0,7,OWN,EDUCATION,4944.0,10.84,0
10499,54,48050.0,0,MORTGAGE,DEBTCONSOLIDATION,9210.0,11.27,0
10500,61,101216.0,12,RENT,VENTURE,26037.0,15.69,1
10501,27,119444.0,6,MORTGAGE,PERSONAL,10787.0,11.82,0
10502,24,119040.0,8,MORTGAGE,DEBTCONSOLIDATION,3986.0,17.49,0
10503,31,56644.0,11,MORTGAGE,PERSONAL,12942.0,18.72,0
10504,49,97021.0,12,MORTGAGE,DEBTCONSOLIDATION,19458.0,10.2,0
10505,56,72125.0,13,RENT,VENTURE,14161.0,13.35,0
10506,45,101899.0,13,RENT,EDUCATION,22689.0,6.83,1
10507,41,77291.0,14,OWN,PERSONAL,5007.0,8.31,0
10508,56,70060.0,2,OWN,VENTURE,2969.0,11.29,0
10509,30,36538.0,14,MORTGAGE,PERSONAL,10772.0,8.39,0
10510,57,71176.0,2,MORTGAGE,VENTURE,4824.0,17.77,0
10511,29,76520.0,7,OWN,DEBTCONSOLIDATION,3211.0,7.72,1
10512,44,60675.0,3,RENT,VENTURE,2229.0,11.88,0
10513,55,53287.0,13,RENT,DEBTCONSOLIDATION,22668.0,13.98,1
10514,55,35174.0,7,RENT,EDUCATION,17774.0,15.19,0
10515,56,69998.0,4,OWN,DEBTCONSOLIDATION,16345.0,10.86,1
10516,38,88312.0,13,OWN,MEDICAL,5185.0,17.67,0
10517,59,47112.0,2,MORTGAGE,EDUCATION,17011.0,13.46,1
10518,52,110225.0,14,OWN,VENTURE,18885.0,11.65,0
10519,44,79814.0,3,MORTGAGE,VENTURE,28708.0,6.44,0
10520,43,85719.0,13,MORTGAGE,MEDICAL,2048.0,12.01,0
10521,52,68919.0,3,MORTGAGE,VENTURE,21950.0,16.99,0
10522,57,108155.0,7,RENT,EDUCATION,17173.0,14.1,0
10523,32,106569.0,5,MORTGAGE,EDUCATION,21439.0,17.15,1
10524,33,76328.0,6,MORTGAGE,DEBTCONSOLIDATION,27264.0,12.42,1
10525,43,105482.0,8,RENT,PERSONAL,18770.0,7.16,0
10526,45,59618.0,14,RENT,VENTURE,2969.0,5.69,0
10527,55,69675.0,5,MORTGAGE,MEDICAL,27581.0,9.75,1
10528,61,53919.0,2,RENT,EDUCATION,16553.0,15.27,1
10529,50,39173.0,14,OWN,EDUCATION,7820.0,16.56,1
10530,37,61400.0,12,RENT,EDUCATION,16292.0,9.64,0
10531,40,85445.0,2,MORTGAGE,PERSONAL,5052.0,12.44,0
10532,45,105305.0,10,MORTGAGE,PERSONAL,13609.0,11.4,0
10533,42,72564.0,2,RENT,VENTURE,25781.0,11.25,0
10534,33,80814.0,11,RENT,MEDICAL,4302.0,8.74,1
10535,39,114747.0,9,MORTGAGE,PERSONAL,4283.0,7.41,0
10536,56,62962.0,1,MORTGAGE,DEBTCONSOLIDATION,17385.0,8.25,0
10537,32,119892.0,0,MORTGAGE,PERSONAL,11799.0,6.27,0
10538,61,76258.0,10,RENT,EDUCATION,17620.0,8.27,1
10539,39,91184.0,9,RENT,MEDICAL,22750.0,5.63,1
10540,32,117912.0,0,RENT,VENTURE,2122.0,14.28,0
10541,29,45578.0,3,MORTGAGE,PERSONAL,25183.0,9.93,0
10542,27,53624.0,2,RENT,EDUCATION,11472.0,19.12,1
10543,48,74194.0,4,RENT,DEBTCONSOLIDATION,5727.0,8.21,1
10544,34,35389.0,11,RENT,DEBTCONSOLIDATION,15732.0,10.34,0
10545,51,102391.0,8,RENT,VENTURE,26834.0,10.51,1
10546,39,48794.0,11,MORTGAGE,VENTURE,27523.0,5.62,1
10547,36,93002.0,12,RENT,PERSONAL,6958.0,17.25,1
10548,25,70531.0,7,MORTGAGE,VENTURE,2524.0,5.95,0
10549,55,87815.0,11,MORTGAGE,EDUCATION,11079.0,18.66,0
10550,32,39986.0,8,RENT,EDUCATION,10399.0,17.99,1
10551,45,67298.0,12,MORTGAGE,EDUCATION,29958.0,13.0,1
10552,41,36481.0,4,MORTGAGE,PERSONAL,29370.0,13.11,1
10553,56,91408.0,7,MORTGAGE,PERSONAL,18532.0,14.65,1
10554,43,104267.0,3,RENT,VENTURE,26385.0,10.92,1
10555,36,51835.0,4,RENT,PERSONAL,18821.0,14.56,1
10556,59,62798.0,14,RENT,EDUCATION,12394.0,6.13,1
10557,62,99887.0,11,MORTGAGE,MEDICAL,5749.0,6.26,0
10558,59,54477.0,2,MORTGAGE,EDUCATION,13353.0,11.9,1
10559,34,52266.0,4,MORTGAGE,MEDICAL,16009.0,13.19,1
10560,51,78526.0,11,RENT,VENTURE,26570.0,17.93,0
10561,25,46889.0,2,RENT,DEBTCONSOLIDATION,22837.0,6.97,1
10562,55,59335.0,4,OWN,PERSONAL,13437.0,17.02,0
10563,43,46254.0,10,OWN,PERSONAL,7336.0,8.44,0
10564,49,46442.0,13,MORTGAGE,EDUCATION,6551.0,11.02,0
10565,63,81289.0,4,RENT,EDUCATION,4823.0,9.93,1
10566,31,88747.0,5,RENT,MEDICAL,24112.0,11.1,0
10567,38,72327.0,8,RENT,PERSONAL,14916.0,7.61,0
10568,32,51199.0,0,RENT,VENTURE,29846.0,12.55,0
10569,29,107827.0,11,RENT,EDUCATION,17167.0,16.72,1
10570,30,35112.0,9,RENT,PERSONAL,10677.0,11.68,0
10571,64,54581.0,13,RENT,DEBTCONSOLIDATION,16868.0,12.37,0
10572,37,94722.0,5,RENT,MEDICAL,10391.0,17.38,0
10573,58,51523.0,0,RENT,EDUCATION,14658.0,15.38,0
10574,27,101960.0,5,MORTGAGE,EDUCATION,20366.0,12.37,0
10575,33,54552.0,1,RENT,VENTURE,25380.0,9.11,0
10576,60,45808.0,7,MORTGAGE,EDUCATION,11663.0,17.89,1
10577,62,107525.0,10,MORTGAGE,PERSONAL,4311.0,13.58,0
10578,29,58620.0,2,OWN,PERSONAL,9225.0,8.6,0
10579,47,35887.0,9,MORTGAGE,PERSONAL,13565.0,9.27,1
10580,22,66802.0,13,RENT,DEBTCONSOLIDATION,12270.0,16.74,1
10581,25,116938.0,5,MORTGAGE,DEBTCONSOLIDATION,28097.0,6.12,0
10582,49,61049.0,5,MORTGAGE,EDUCATION,15560.0,19.39,0
10583,57,112789.0,14,MORTGAGE,DEBTCONSOLIDATION,18988.0,7.32,1
10584,58,119526.0,3,RENT,DEBTCONSOLIDATION,26559.0,16.64,0
10585,39,42846.0,4,RENT,VENTURE,29918.0,11.03,1
10586,28,81220.0,1,RENT,DEBTCONSOLIDATION,17965.0,12.39,0
10587,21,81163.0,0,MORTGAGE,MEDICAL,7785.0,17.83,1
10588,42,38765.0,14,MORTGAGE,MEDICAL,27993.0,11.28,1
10589,37,116486.0,9,RENT,MEDICAL,22981.0,13.02,0
10590,27,80270.0,7,OWN,EDUCATION,26143.0,6.19,1
10591,45,110277.0,9,MORTGAGE,PERSONAL,14067.0,5.53,0
10592,24,57931.0,6,RENT,VENTURE,25916.0,8.93,0
10593,56,90633.0,9,MORTGAGE,EDUCATION,29509.0,15.03,1
10594,26,115702.0,5,MORTGAGE,PERSONAL,10740.0,7.2,0
10595,51,86913.0,6,RENT,VENTURE,15653.0,7.09,0
10596,39,76258.0,11,MORTGAGE,VENTURE,19222.0,11.25,1
10597,64,89845.0,0,RENT,VENTURE,5815.0,14.57,1
10598,59,90312.0,13,OWN,MEDICAL,19231.0,15.47,0
10599,47,45561.0,13,MORTGAGE,MEDICAL,6709.0,8.0,0
10600,30,51901.0,4,MORTGAGE,MEDICAL,6507.0,6.61,1
10601,46,97875.0,6,RENT,VENTURE,8575.0,18.67,0
10602,39,60917.0,0,RENT,VENTURE,6773.0,9.15,1
10603,59,97120.0,1,RENT,MEDICAL,14446.0,17.45,0
10604,23,36988.0,8,OWN,VENTURE,22852.0,17.59,1
10605,33,49256.0,11,RENT,MEDICAL,12464.0,16.32,1
10606,48,63230.0,2,OWN,MEDICAL,17864.0,7.86,0
10607,40,94778.0,5,RENT,MEDICAL,23576.0,17.01,0
10608,48,80833.0,14,RENT,PERSONAL,5320.0,16.27,1
10609,28,57625.0,6,RENT,VENTURE,12750.0,13.85,0
10610,61,67088.0,8,MORTGAGE,EDUCATION,6698.0,10.22,1
10611,59,114650.0,4,MORTGAGE,MEDICAL,22695.0,9.18,0
10612,21,76167.0,3,RENT,EDUCATION,28572.0,7.21,0
10613,23,106291.0,10,RENT,PERSONAL,22057.0,12.64,1
10614,33,100303.0,11,OWN,VENTURE,19948.0,13.69,0
10615,48,111361.0,14,RENT,MEDICAL,20224.0,10.53,0
10616,45,76258.0,1,OWN,MEDICAL,8058.0,12.16,0
10617,53,95710.0,2,MORTGAGE,MEDICAL,25515.0,10.59,1
10618,58,102054.0,14,MORTGAGE,EDUCATION,29867.0,14.47,1
10619,26,65949.0,4,MORTGAGE,PERSONAL,29463.0,18.12,0
10620,64,57547.0,10,OWN,VENTURE,2726.0,7.79,0
10621,52,116882.0,14,MORTGAGE,PERSONAL,27820.0,10.84,0
10622,41,103136.0,12,MORTGAGE,MEDICAL,8697.0,7.47,0
10623,36,99619.0,1,OWN,PERSONAL,13910.0,14.25,0
10624,41,96842.0,12,RENT,EDUCATION,11257.0,15.7,0
10625,31,61990.0,3,OWN,DEBTCONSOLIDATION,14963.0,18.55,0
10626,57,51193.0,0,RENT,DEBTCONSOLIDATION,18666.0,9.4,1
10627,56,65109.0,3,MORTGAGE,VENTURE,3081.0,18.8,0
10628,55,54233.0,6,OWN,VENTURE,22269.0,6.39,0
10629,39,116730.0,14,RENT,PERSONAL,21265.0,13.94,1
10630,40,69510.0,13,RENT,VENTURE,12776.0,6.3,0
10631,38,36306.0,11,OWN,EDUCATION,16196.0,18.01,0
10632,61,38849.0,2,MORTGAGE,MEDICAL,21354.0,12.92,1
10633,34,47360.0,9,OWN,MEDICAL,11344.0,14.87,0
10634,35,80800.0,7,MORTGAGE,PERSONAL,17958.0,17.14,0
10635,51,71963.0,5,RENT,MEDICAL,25369.0,7.6,0
10636,21,89330.0,5,OWN,PERSONAL,13689.0,6.04,1
10637,23,86707.0,13,RENT,VENTURE,19331.0,17.8,0
10638,36,53689.0,14,MORTGAGE,VENTURE,6760.0,9.91,0
10639,43,64084.0,0,RENT,EDUCATION,28293.0,7.31,0
10640,31,75387.0,4,OWN,MEDICAL,15436.0,12.06,0
10641,32,109816.0,2,RENT,EDUCATION,2066.0,13.88,0
10642,30,37642.0,14,RENT,DEBTCONSOLIDATION,27212.0,5.93,1
10643,52,77137.0,9,MORTGAGE,EDUCATION,26889.0,9.35,0
10644,36,114832.0,14,RENT,PERSONAL,29973.0,5.96,1
10645,28,90561.0,0,RENT,PERSONAL,2564.0,11.38,0
10646,58,97260.0,7,OWN,EDUCATION,28177.0,18.03,1
10647,32,50438.0,6,MORTGAGE,VENTURE,27401.0,19.26,0
10648,44,83442.0,6,RENT,DEBTCONSOLIDATION,15393.0,14.42,0
10649,48,37994.0,11,MORTGAGE,EDUCATION,5670.0,7.76,0
10650,28,36813.0,9,MORTGAGE,VENTURE,27601.0,18.18,1
10651,48,119381.0,13,RENT,EDUCATION,4251.0,12.73,0
10652,56,90276.0,9,RENT,MEDICAL,14949.0,7.65,0
10653,46,76243.0,9,RENT,PERSONAL,2804.0,18.4,0
10654,28,97912.0,3,MORTGAGE,MEDICAL,29027.0,16.1,0
10655,48,95272.0,12,RENT,MEDICAL,23015.0,15.74,0
10656,48,77051.0,14,RENT,DEBTCONSOLIDATION,11583.0,15.43,0
10657,57,113854.0,10,MORTGAGE,VENTURE,19619.0,8.3,0
10658,61,117736.0,5,OWN,PERSONAL,25104.0,8.45,1
10659,56,100618.0,12,RENT,MEDICAL,14224.0,15.14,1
10660,47,36920.0,8,OWN,PERSONAL,29856.0,8.58,0
10661,37,112219.0,14,RENT,VENTURE,25290.0,11.64,0
10662,29,111872.0,13,RENT,EDUCATION,8016.0,16.45,1
10663,53,116132.0,2,OWN,MEDICAL,15036.0,16.48,0
10664,40,37093.0,14,MORTGAGE,VENTURE,21933.0,11.85,1
10665,33,47905.0,8,RENT,PERSONAL,14392.0,16.59,1
10666,48,59351.0,3,MORTGAGE,VENTURE,9938.0,17.24,1
10667,49,65981.0,4,MORTGAGE,EDUCATION,6141.0,14.67,0
10668,33,108903.0,6,RENT,VENTURE,25350.0,8.7,0
10669,55,105821.0,5,MORTGAGE,PERSONAL,11546.0,9.34,0
10670,26,117289.0,9,RENT,MEDICAL,7335.0,9.91,0
10671,38,119021.0,7,MORTGAGE,MEDICAL,7077.0,7.14,0
10672,25,113513.0,7,MORTGAGE,DEBTCONSOLIDATION,15247.0,9.32,0
10673,45,54874.0,7,RENT,PERSONAL,7611.0,8.43,1
10674,22,85931.0,2,RENT,DEBTCONSOLIDATION,28412.0,11.87,1
10675,30,42674.0,14,RENT,DEBTCONSOLIDATION,10089.0,18.22,0
10676,50,85516.0,13,RENT,EDUCATION,4892.0,6.96,0
10677,25,95686.0,9,RENT,PERSONAL,29072.0,15.58,1
10678,53,104212.0,5,RENT,MEDICAL,29159.0,15.12,1
10679,21,37426.0,6,MORTGAGE,PERSONAL,29134.0,6.84,1
10680,38,103498.0,8,RENT,EDUCATION,7577.0,18.42,0
10681,52,64943.0,9,MORTGAGE,PERSONAL,22002.0,13.46,1
10682,31,101395.0,9,MORTGAGE,PERSONAL,19943.0,10.59,0
10683,41,79816.0,13,OWN,DEBTCONSOLIDATION,8683.0,16.09,0
10684,46,39138.0,11,MORTGAGE,PERSONAL,3507.0,9.1,0
10685,45,110945.0,14,RENT,DEBTCONSOLIDATION,18335.0,15.21,0
10686,42,39017.0,3,RENT,DEBTCONSOLIDATION,4063.0,6.06,1
10687,47,45451.0,4,MORTGAGE,VENTURE,22026.0,17.25,1
10688,33,97956.0,7,OWN,EDUCATION,4000.0,11.77,0
10689,53,45278.0,0,OWN,DEBTCONSOLIDATION,17566.0,14.41,1
10690,54,78764.0,11,MORTGAGE,PERSONAL,3294.0,8.6,0
10691,61,36134.0,5,MORTGAGE,DEBTCONSOLIDATION,17096.0,14.98,1
10692,55,97943.0,14,MORTGAGE,DEBTCONSOLIDATION,6065.0,16.31,0
10693,21,89318.0,3,MORTGAGE,DEBTCONSOLIDATION,16090.0,12.12,1
10694,41,95128.0,4,RENT,MEDICAL,29328.0,14.15,1
10695,26,56869.0,10,RENT,MEDICAL,26398.0,11.89,0
10696,48,40039.0,4,MORTGAGE,MEDICAL,28329.0,18.02,1
10697,37,56281.0,1,RENT,MEDICAL,19987.0,12.47,1
10698,25,76258.0,7,RENT,VENTURE,19706.0,17.29,0
10699,51,108788.0,14,RENT,DEBTCONSOLIDATION,24340.0,16.72,0
10700,25,62586.0,1,MORTGAGE,VENTURE,20825.0,11.25,1
10701,58,88053.0,3,RENT,PERSONAL,19482.0,8.72,1
10702,23,85489.0,11,MORTGAGE,EDUCATION,23457.0,11.19,1
10703,43,118104.0,12,RENT,VENTURE,28081.0,17.07,0
10704,57,102087.0,4,RENT,MEDICAL,11318.0,8.69,1
10705,57,47625.0,13,RENT,MEDICAL,10488.0,12.84,1
10706,30,69397.0,0,RENT,PERSONAL,13241.0,16.79,0
10707,30,93671.0,5,MORTGAGE,DEBTCONSOLIDATION,12417.0,10.45,0
10708,39,101897.0,1,RENT,EDUCATION,17574.0,14.49,0
10709,37,61149.0,13,RENT,VENTURE,17302.0,8.94,1
10710,41,95030.0,4,OWN,DEBTCONSOLIDATION,16650.0,7.03,0
10711,34,104906.0,14,OWN,DEBTCONSOLIDATION,15350.0,16.62,0
10712,29,40283.0,5,RENT,VENTURE,22171.0,6.89,1
10713,21,42610.0,10,RENT,VENTURE,4096.0,9.3,1
10714,33,78326.0,7,MORTGAGE,VENTURE,13801.0,17.47,0
10715,24,49924.0,8,MORTGAGE,VENTURE,20592.0,10.35,0
10716,21,111162.0,12,RENT,MEDICAL,24372.0,19.12,1
10717,60,35869.0,14,OWN,DEBTCONSOLIDATION,18559.0,19.22,1
10718,52,36014.0,11,RENT,DEBTCONSOLIDATION,9169.0,9.26,0
10719,54,45103.0,5,RENT,MEDICAL,15288.0,6.07,0
10720,48,117522.0,4,MORTGAGE,DEBTCONSOLIDATION,24398.0,15.37,0
10721,51,76258.0,11,MORTGAGE,VENTURE,12694.0,11.81,0
10722,28,117409.0,3,RENT,EDUCATION,14191.0,6.91,1
10723,59,58248.0,1,MORTGAGE,DEBTCONSOLIDATION,20051.0,15.41,0
10724,46,78516.0,1,RENT,EDUCATION,12737.0,5.94,1
10725,54,64061.0,6,RENT,EDUCATION,27251.0,17.68,0
10726,23,59170.0,4,RENT,MEDICAL,20207.0,7.44,0
10727,32,43024.0,6,RENT,PERSONAL,7147.0,7.28,0
10728,21,117214.0,12,MORTGAGE,DEBTCONSOLIDATION,19740.0,7.96,0
10729,64,78803.0,10,OWN,MEDICAL,21456.0,18.94,1
10730,25,54296.0,0,RENT,MEDICAL,21643.0,15.2,1
10731,50,53257.0,0,MORTGAGE,EDUCATION,8199.0,16.72,1
10732,50,47855.0,4,MORTGAGE,DEBTCONSOLIDATION,2546.0,11.07,0
10733,37,55025.0,1,MORTGAGE,MEDICAL,7231.0,10.21,0
10734,43,39458.0,7,MORTGAGE,VENTURE,9965.0,8.78,1
10735,35,98610.0,13,RENT,MEDICAL,20467.0,12.23,0
10736,57,105843.0,14,MORTGAGE,VENTURE,4040.0,13.23,1
10737,41,118961.0,2,MORTGAGE,PERSONAL,22918.0,14.34,0
10738,34,84831.0,0,MORTGAGE,VENTURE,3752.0,9.1,0
10739,22,78427.0,12,MORTGAGE,VENTURE,28191.0,18.78,1
10740,31,73506.0,1,RENT,EDUCATION,3849.0,7.88,0
10741,59,40668.0,0,MORTGAGE,MEDICAL,4642.0,19.02,0
10742,58,82195.0,9,RENT,PERSONAL,3600.0,5.71,1
10743,54,108233.0,6,RENT,MEDICAL,29972.0,12.24,1
10744,58,59417.0,5,RENT,VENTURE,15951.0,10.17,0
10745,54,116982.0,11,MORTGAGE,VENTURE,22786.0,11.79,0
10746,38,45751.0,7,RENT,MEDICAL,13797.0,13.49,1
10747,50,76258.0,6,OWN,PERSONAL,22183.0,11.6,0
10748,35,42352.0,13,RENT,PERSONAL,19002.0,11.31,0
10749,47,114052.0,9,MORTGAGE,EDUCATION,3132.0,15.76,0
10750,54,63927.0,12,RENT,VENTURE,7491.0,15.1,0
10751,58,76094.0,7,MORTGAGE,VENTURE,7795.0,17.17,1
10752,53,89122.0,2,MORTGAGE,EDUCATION,28691.0,9.0,1
10753,44,64493.0,5,RENT,MEDICAL,12531.0,14.03,0
10754,35,108539.0,12,RENT,VENTURE,12931.0,13.69,1
10755,50,66707.0,6,MORTGAGE,MEDICAL,9633.0,10.68,0
10756,62,103814.0,14,MORTGAGE,PERSONAL,19871.0,12.3,1
10757,37,42296.0,9,MORTGAGE,DEBTCONSOLIDATION,26232.0,9.89,1
10758,25,60398.0,10,RENT,EDUCATION,7009.0,7.49,0
10759,49,70842.0,0,MORTGAGE,VENTURE,28133.0,8.49,0
10760,24,48261.0,0,RENT,EDUCATION,4113.0,6.98,0
